,UnixTime_FEN,MMSI,Lon_d,Lat_d,Course,Speed,MMSI_,df0_MMSI,df0_Lon_d,df0_Lat_d,df0_Course,df0_Speed,df0_MMSI_,df1_MMSI,df1_Lon_d,df1_Lat_d,df1_Course,df1_Speed,df1_MMSI_,df2_MMSI,df2_Lon_d,df2_Lat_d,df2_Course,df2_Speed,df2_MMSI_
0,2019-03-24 00:32:00,235082896.0,122.915657,36.79944,220.4,11.1,235082896999999990,412365310.0,122.869,36.75027,355.7,9.5,412365310999999995,,,,,,,,,,,,
1,2019-03-24 00:33:00,235082896.0,122.913123,36.796965,220.1,11.2,235082896999999990,412365310.0,122.868947,36.7507,356.5,9.3,412365310999999995,,,,,,,,,,,,
2,2019-03-24 00:34:00,235082896.0,122.910487,36.794437,220.3,11.5,235082896999999990,412365310.0,122.86872,36.75377,357.5,9.5,412365310999999995,,,,,,,,,,,,
3,2019-03-24 00:35:00,235082896.0,122.907572,36.791628,219.7,11.5,235082896999999990,412365310.0,122.86856,36.75597,356.9,9.5,412365310999999995,,,,,,,,,,,,
4,2019-03-24 00:36:00,235082896.0,122.905418,36.789567,220.0,11.5,235082896999999990,412365310.0,122.868333,36.759037,357.4,9.5,412365310999999995,,,,,,,,,,,,
5,2019-03-24 00:37:00,235082896.0,122.902443,36.786707,220.3,11.3,235082896999999990,412365310.0,122.868173,36.761223,355.7,9.3,412365310999999995,,,,,,,,,,,,
6,2019-03-24 00:38:00,235082896.0,122.899792,36.784212,220.4,11.5,235082896999999990,412365310.0,122.86796,36.763853,355.4,9.5,412365310999999995,,,,,,,,,,,,
7,2019-03-24 00:39:00,235082896.0,122.897235,36.781803,220.6,11.4,235082896999999990,412365310.0,122.86776,36.766477,355.7,9.5,412365310999999995,,,,,,,,,,,,
8,2019-03-24 00:40:00,235082896.0,122.895547,36.780197,220.5,11.4,235082896999999990,412365310.0,122.867547,36.769997,3.7,9.3,412365310999999995,,,,,,,,,,,,
9,2019-03-24 00:41:00,235082896.0,122.892578,36.77738,220.3,11.4,235082896999999990,412365310.0,122.867747,36.771677,6.1,9.3,412365310999999995,,,,,,,,,,,,
10,2019-03-24 00:42:00,235082896.0,122.889998,36.774937,220.4,11.4,235082896999999990,412365310.0,122.868147,36.774703,6.1,9.3,412365310999999995,,,,,,,,,,,,
11,2019-03-24 00:43:00,235082896.0,122.886933,36.772067,220.4,11.3,235082896999999990,412365310.0,122.868413,36.776873,5.5,9.3,412365310999999995,,,,,,,,,,,,
12,2019-03-24 00:44:00,235082896.0,122.884763,36.770005,220.9,11.5,235082896999999990,412365310.0,122.868733,36.779517,4.6,9.3,412365310999999995,,,,,,,,,,,,
13,2019-03-24 00:45:00,235082896.0,122.882093,36.767625,222.6,11.5,235082896999999990,412365310.0,122.869067,36.782127,5.3,9.3,412365310999999995,,,,,,,,,,,,
14,2019-03-24 00:46:00,235082896.0,122.879332,36.765322,224.5,11.3,235082896999999990,412365310.0,122.869387,36.784733,5.6,9.3,412365310999999995,,,,,,,,,,,,
15,2019-03-24 00:47:00,235082896.0,122.876607,36.763068,224.7,11.4,235082896999999990,412365310.0,122.86972,36.787327,5.3,9.3,412365310999999995,,,,,,,,,,,,
16,2019-03-24 00:48:00,235082896.0,122.873667,36.760725,225.1,11.5,235082896999999990,412365310.0,122.870027,36.78991,6.1,9.3,412365310999999995,,,,,,,,,,,,
17,2019-03-24 00:49:00,235082896.0,122.870928,36.75848,224.7,11.7,235082896999999990,412365310.0,122.870347,36.792493,6.1,9.3,412365310999999995,,,,,,,,,,,,
18,2019-03-24 00:50:00,235082896.0,122.868097,36.756157,224.2,11.7,235082896999999990,412365310.0,122.870707,36.7955,4.9,9.3,412365310999999995,,,,,,,,,,,,
19,2019-03-24 00:51:00,235082896.0,122.865345,36.75385,224.1,11.8,235082896999999990,412365310.0,122.870933,36.79766,5.8,9.3,412365310999999995,,,,,,,,,,,,
20,2019-03-24 00:52:00,235082896.0,122.862497,36.75147,223.9,11.7,235082896999999990,412365310.0,122.871213,36.80025,5.1,9.3,412365310999999995,,,,,,,,,,,,
21,2019-03-03 19:29:00,412033056.0,122.66505,37.502325,199.1,9.0,4120330569999999913,412188789.0,122.720732,37.3839,354.0,8.8,412188789999999997,,,,,,,,,,,,
22,2019-03-03 19:30:00,412033056.0,122.663842,37.499983,200.6,9.1,4120330569999999913,412188789.0,122.720452,37.386345,353.3,8.7,412188789999999997,,,,,,,,,,,,
23,2019-03-03 19:32:00,412033056.0,122.661607,37.495225,200.7,9.1,4120330569999999913,412188789.0,122.719897,37.391152,356.0,8.7,412188789999999997,,,,,,,,,,,,
24,2019-03-03 19:33:00,412033056.0,122.660452,37.492848,199.5,9.1,4120330569999999913,412188789.0,122.71962,37.393682,354.6,8.7,412188789999999997,,,,,,,,,,,,
25,2019-03-03 19:34:00,412033056.0,122.658702,37.489302,200.3,9.1,4120330569999999913,412188789.0,122.719363,37.396082,356.0,8.7,412188789999999997,,,,,,,,,,,,
26,2019-03-03 19:35:00,412033056.0,122.65806,37.488132,203.4,9.1,4120330569999999913,412188789.0,122.719095,37.398483,353.4,8.6,412188789999999997,,,,,,,,,,,,
27,2019-03-03 19:39:00,412033056.0,122.65426,37.478578,198.5,8.8,4120330569999999913,412188789.0,122.71521,37.407527,339.6,8.6,412188789999999997,,,,,,,,,,,,
28,2019-03-03 19:40:00,412033056.0,122.653313,37.476168,195.7,8.9,4120330569999999913,412188789.0,122.714205,37.409793,340.4,8.5,412188789999999997,,,,,,,,,,,,
29,2019-03-03 19:42:00,412033056.0,122.651528,37.470092,191.9,9.0,4120330569999999913,412188789.0,122.711692,37.414017,330.1,8.4,412188789999999997,,,,,,,,,,,,
30,2019-03-03 19:44:00,412033056.0,122.650483,37.466372,190.3,9.0,4120330569999999913,412188789.0,122.708327,37.41778,317.8,8.2,412188789999999997,,,,,,,,,,,,
31,2019-03-03 19:45:00,412033056.0,122.649787,37.462597,192.5,9.2,4120330569999999913,412188789.0,122.706418,37.419462,320.1,8.1,412188789999999997,,,,,,,,,,,,
32,2019-03-03 19:46:00,412033056.0,122.649457,37.461337,190.5,9.2,4120330569999999913,412188789.0,122.704523,37.421188,318.3,8.2,412188789999999997,,,,,,,,,,,,
33,2019-03-03 19:49:00,412033056.0,122.64838,37.45369,184.5,8.9,4120330569999999913,412188789.0,122.697803,37.42568,302.9,8.4,412188789999999997,,,,,,,,,,,,
34,2019-03-03 19:50:00,412033056.0,122.647913,37.449955,185.0,8.6,4120330569999999913,412188789.0,122.695215,37.426763,295.3,8.4,412188789999999997,,,,,,,,,,,,
35,2019-03-03 19:51:00,412033056.0,122.647843,37.448722,181.3,8.5,4120330569999999913,412188789.0,122.692558,37.42773,294.0,8.4,412188789999999997,,,,,,,,,,,,
36,2019-03-03 19:52:00,412033056.0,122.647603,37.446368,184.8,8.5,4120330569999999913,412188789.0,122.689852,37.4286,290.9,8.3,412188789999999997,,,,,,,,,,,,
37,2019-03-03 19:53:00,412033056.0,122.647415,37.442817,184.6,8.4,4120330569999999913,412188789.0,122.687137,37.429458,290.7,8.3,412188789999999997,,,,,,,,,,,,
38,2019-03-03 19:54:00,412033056.0,122.647258,37.441637,185.7,8.5,4120330569999999913,412188789.0,122.68438,37.430267,286.8,8.2,412188789999999997,,,,,,,,,,,,
39,2019-03-03 19:55:00,412033056.0,122.64686,37.438112,186.0,8.6,4120330569999999913,412188789.0,122.68159,37.430873,279.0,8.2,412188789999999997,,,,,,,,,,,,
40,2019-03-03 19:56:00,412033056.0,122.646675,37.436915,187.4,8.7,4120330569999999913,412188789.0,122.678702,37.431295,277.4,8.2,412188789999999997,,,,,,,,,,,,
41,2019-03-03 19:57:00,412033056.0,122.64637,37.434468,185.6,8.7,4120330569999999913,412188789.0,122.675848,37.43162,277.0,8.3,412188789999999997,,,,,,,,,,,,
42,2019-03-03 19:58:00,412033056.0,122.645962,37.43205,185.2,8.8,4120330569999999913,412188789.0,122.673005,37.431688,267.1,8.3,412188789999999997,,,,,,,,,,,,
43,2019-03-03 19:59:00,412033056.0,122.6456,37.429613,185.9,8.9,4120330569999999913,412188789.0,122.670025,37.431433,251.2,8.4,412188789999999997,,,,,,,,,,,,
44,2019-03-03 20:00:00,412033056.0,122.645318,37.427123,185.5,8.9,4120330569999999913,412188789.0,122.66742,37.430327,235.3,8.5,412188789999999997,,,,,,,,,,,,
45,2019-03-03 20:01:00,412033056.0,122.644687,37.424712,193.2,9.0,4120330569999999913,412188789.0,122.665405,37.428613,218.1,8.3,412188789999999997,,,,,,,,,,,,
46,2019-03-03 20:02:00,412033056.0,122.643707,37.42231,206.8,9.0,4120330569999999913,412188789.0,122.663907,37.426632,203.8,8.4,412188789999999997,,,,,,,,,,,,
47,2019-03-03 20:03:00,412033056.0,122.64129,37.421243,272.5,8.8,4120330569999999913,412188789.0,122.662792,37.424407,200.4,8.4,412188789999999997,,,,,,,,,,,,
48,2019-03-03 20:04:00,412033056.0,122.63888,37.422017,305.2,7.1,4120330569999999913,412188789.0,122.661505,37.422235,218.3,8.6,412188789999999997,,,,,,,,,,,,
49,2019-03-03 20:05:00,412033056.0,122.637642,37.422567,3.9,1.3,4120330569999999913,412188789.0,122.65943,37.42062,231.4,7.7,412188789999999997,,,,,,,,,,,,
50,2019-03-11 21:29:00,412033056.0,122.70406,37.419128,314.3,11.2,4120330569999999922,412095688.0,122.593167,37.469317,131.3,7.5,4120956889999999914,826631318.0,122.591532,37.482337,144.7,7.4,8266313189999999910,,,,,,
51,2019-03-11 21:30:00,412033056.0,122.701278,37.421203,312.5,10.7,4120330569999999922,412095688.0,122.595025,37.467818,135.5,7.3,4120956889999999914,826631318.0,122.592945,37.480642,145.8,7.4,8266313189999999910,,,,,,
52,2019-03-11 21:31:00,412033056.0,122.697072,37.424133,308.8,10.4,4120330569999999922,412095688.0,122.596868,37.46637,132.2,7.4,4120956889999999914,826631318.0,122.594463,37.478837,144.0,7.5,8266313189999999910,,,,,,
53,2019-03-11 21:32:00,412033056.0,122.695638,37.42506,304.8,10.5,4120330569999999922,412095688.0,122.598802,37.464922,133.6,7.3,4120956889999999914,826631318.0,122.595905,37.477148,144.9,7.5,8266313189999999910,,,,,,
54,2019-03-11 21:33:00,412033056.0,122.692522,37.42669,304.6,10.8,4120330569999999922,412095688.0,122.600745,37.463497,139.5,7.6,4120956889999999914,826631318.0,122.597292,37.475327,155.5,7.7,8266313189999999910,,,,,,
55,2019-03-11 21:34:00,412033056.0,122.689257,37.428117,297.1,10.6,4120330569999999922,412095688.0,122.602707,37.462035,134.3,7.5,4120956889999999914,826631318.0,122.598553,37.473483,154.6,7.7,8266313189999999910,,,,,,
56,2019-03-11 21:35:00,412033056.0,122.685842,37.429165,288.7,10.4,4120330569999999922,412095688.0,122.604688,37.460532,132.1,7.7,4120956889999999914,826631318.0,122.599813,37.471597,150.9,7.8,8266313189999999910,,,,,,
57,2019-03-11 21:36:00,412033056.0,122.682372,37.429908,279.6,10.2,4120330569999999922,412095688.0,122.606662,37.458985,135.5,8.0,4120956889999999914,826631318.0,122.601063,37.469683,157.5,7.9,8266313189999999910,,,,,,
58,2019-03-11 21:37:00,412033056.0,122.67879,37.430312,278.3,10.4,4120330569999999922,412095688.0,122.608667,37.4574,134.9,7.8,4120956889999999914,826631318.0,122.60228,37.467748,154.1,7.9,8266313189999999910,,,,,,
59,2019-03-11 21:38:00,412033056.0,122.675222,37.430753,281.1,10.3,4120330569999999922,412095688.0,122.610728,37.455775,139.6,8.1,4120956889999999914,826631318.0,122.603627,37.465798,142.6,7.9,8266313189999999910,,,,,,
60,2019-03-11 21:39:00,412033056.0,122.671712,37.431122,277.6,10.0,4120330569999999922,412095688.0,122.613867,37.453407,132.6,8.0,4120956889999999914,826631318.0,122.605123,37.46403,145.6,7.9,8266313189999999910,,,,,,
61,2019-03-11 21:41:00,412033056.0,122.665047,37.431527,273.0,9.4,4120330569999999922,412095688.0,122.618047,37.450272,131.4,8.1,4120956889999999914,826631318.0,122.608532,37.46022,144.2,8.5,8266313189999999910,,,,,,
62,2019-03-11 21:43:00,412033056.0,122.656737,37.431247,264.6,9.3,4120330569999999922,412095688.0,122.62111,37.44805,134.2,7.8,4120956889999999914,826631318.0,122.6119,37.456365,147.1,8.6,8266313189999999910,,,,,,
63,2019-03-11 21:44:00,412033056.0,122.655117,37.43107,260.2,9.4,4120330569999999922,412095688.0,122.623113,37.446535,129.4,7.7,4120956889999999914,826631318.0,122.61367,37.454438,148.0,8.8,8266313189999999910,,,,,,
64,2019-03-11 21:45:00,412033056.0,122.650497,37.430002,248.0,9.0,4120330569999999922,412095688.0,122.625025,37.445053,136.8,7.6,4120956889999999914,826631318.0,122.615532,37.452585,141.2,8.5,8266313189999999910,,,,,,
65,2019-03-11 21:46:00,412033056.0,122.649085,37.429473,241.6,8.9,4120330569999999922,412095688.0,122.626863,37.443513,133.2,7.3,4120956889999999914,826631318.0,122.617403,37.450718,145.1,8.4,8266313189999999910,,,,,,
66,2019-03-11 21:47:00,412033056.0,122.646785,37.428022,225.4,8.4,4120330569999999922,412095688.0,122.628698,37.442092,144.0,7.3,4120956889999999914,826631318.0,122.619272,37.449008,143.2,8.1,8266313189999999910,,,,,,
67,2019-03-11 21:48:00,412033056.0,122.644967,37.42611,215.4,8.5,4120330569999999922,412095688.0,122.630348,37.440525,133.6,7.1,4120956889999999914,826631318.0,122.621053,37.447282,140.3,8.1,8266313189999999910,,,,,,
68,2019-03-11 21:49:00,412033056.0,122.644177,37.423838,187.4,8.6,4120330569999999922,412095688.0,122.632112,37.439032,155.7,7.6,4120956889999999914,826631318.0,122.62283,37.445578,141.8,8.0,8266313189999999910,,,,,,
69,2019-03-11 21:50:00,412033056.0,122.643082,37.421662,217.4,8.5,4120330569999999922,412095688.0,122.63334,37.437132,143.2,7.5,4120956889999999914,826631318.0,122.624482,37.443788,145.8,7.8,8266313189999999910,,,,,,
70,2019-03-11 21:51:00,412033056.0,122.639632,37.421862,295.1,6.3,4120330569999999922,412095688.0,122.634942,37.435352,139.0,8.0,4120956889999999914,826631318.0,122.626085,37.442043,144.9,7.6,8266313189999999910,,,,,,
71,2019-03-11 21:52:00,412033056.0,122.638937,37.42224,314.9,2.9,4120330569999999922,412095688.0,122.636795,37.433605,143.5,8.1,4120956889999999914,826631318.0,122.627792,37.440432,135.6,7.7,8266313189999999910,,,,,,
72,2019-03-11 21:55:00,412033056.0,122.637223,37.42247,5.6,0.3,4120330569999999922,412095688.0,122.641312,37.427575,149.9,8.4,4120956889999999914,826631318.0,122.634297,37.436312,125.1,8.4,8266313189999999910,,,,,,
73,2019-03-11 21:58:00,412033056.0,122.637295,37.422497,21.7,0.9,4120330569999999922,412095688.0,122.643662,37.422352,189.7,7.1,4120956889999999914,826631318.0,122.640893,37.431828,144.6,8.4,8266313189999999910,,,,,,
74,2019-03-17 19:27:00,412033056.0,122.707485,37.44287,251.5,8.2,4120330569999999927,412601888.0,122.691558,37.507937,202.7,8.8,4126018889999999920,826631318.0,122.678973,37.512892,263.0,4.8,8266313189999999918,,,,,,
75,2019-03-17 19:28:00,412033056.0,122.70474,37.44212,251.0,8.3,4120330569999999927,412601888.0,122.69007,37.505818,214.3,8.6,4126018889999999920,826631318.0,122.67689,37.512398,241.6,7.6,8266313189999999918,,,,,,
76,2019-03-17 19:29:00,412033056.0,122.701958,37.441423,252.7,8.3,4120330569999999927,412601888.0,122.688467,37.503753,207.2,8.7,4126018889999999920,826631318.0,122.675112,37.510622,200.5,9.0,8266313189999999918,,,,,,
77,2019-03-17 19:30:00,412033056.0,122.699227,37.440643,252.1,8.2,4120330569999999927,412601888.0,122.686968,37.501567,214.2,8.7,4126018889999999920,826631318.0,122.674137,37.508213,199.6,9.1,8266313189999999918,,,,,,
78,2019-03-17 19:31:00,412033056.0,122.695098,37.439352,248.1,8.3,4120330569999999927,412601888.0,122.685407,37.499492,207.5,8.7,4126018889999999920,826631318.0,122.673167,37.505742,195.6,9.2,8266313189999999918,,,,,,
79,2019-03-17 19:32:00,412033056.0,122.693777,37.438907,246.5,8.1,4120330569999999927,412601888.0,122.683962,37.497382,208.2,8.8,4126018889999999920,826631318.0,122.672205,37.503357,197.5,8.9,8266313189999999918,,,,,,
80,2019-03-17 19:33:00,412033056.0,122.68983,37.437678,246.2,7.8,4120330569999999927,412601888.0,122.68234,37.495292,213.4,8.6,4126018889999999920,826631318.0,122.671165,37.500908,197.0,9.0,8266313189999999918,,,,,,
81,2019-03-17 19:34:00,412033056.0,122.68871,37.437245,242.1,7.7,4120330569999999927,412601888.0,122.680722,37.493283,203.0,8.5,4126018889999999920,826631318.0,122.670117,37.498465,198.2,9.1,8266313189999999918,,,,,,
82,2019-03-17 19:35:00,412033056.0,122.686305,37.436328,244.7,7.2,4120330569999999927,412601888.0,122.679488,37.491103,205.6,8.5,4126018889999999920,826631318.0,122.669035,37.496117,204.1,8.9,8266313189999999918,,,,,,
83,2019-03-17 19:36:00,412033056.0,122.683997,37.435597,252.6,7.0,4120330569999999927,412601888.0,122.678017,37.489048,210.8,8.5,4126018889999999920,826631318.0,122.667993,37.493757,200.5,8.9,8266313189999999918,,,,,,
84,2019-03-17 19:37:00,412033056.0,122.682825,37.43531,252.0,6.9,4120330569999999927,412601888.0,122.676682,37.486923,205.1,8.5,4126018889999999920,826631318.0,122.666945,37.491465,199.2,8.9,8266313189999999918,,,,,,
85,2019-03-17 19:38:00,412033056.0,122.680527,37.43468,247.1,6.7,4120330569999999927,412601888.0,122.675458,37.484777,206.8,8.3,4126018889999999920,826631318.0,122.665818,37.489125,201.6,8.8,8266313189999999918,,,,,,
86,2019-03-17 19:39:00,412033056.0,122.677163,37.433913,257.8,6.6,4120330569999999927,412601888.0,122.674265,37.482645,204.7,8.3,4126018889999999920,826631318.0,122.66475,37.486805,200.1,8.8,8266313189999999918,,,,,,
87,2019-03-17 19:40:00,412033056.0,122.674822,37.433587,263.8,6.6,4120330569999999927,412601888.0,122.672912,37.480658,213.6,8.2,4126018889999999920,826631318.0,122.663593,37.484542,196.9,8.5,8266313189999999918,,,,,,
88,2019-03-17 19:43:00,412033056.0,122.667602,37.432693,257.3,7.3,4120330569999999927,412601888.0,122.6672,37.473837,214.4,8.4,4126018889999999920,826631318.0,122.660518,37.477783,201.7,8.6,8266313189999999918,,,,,,
89,2019-03-17 19:44:00,412033056.0,122.666242,37.432467,259.3,7.4,4120330569999999927,412601888.0,122.666458,37.472825,207.7,8.5,4126018889999999920,826631318.0,122.658763,37.474403,200.9,8.8,8266313189999999918,,,,,,
90,2019-03-17 19:46:00,412033056.0,122.659765,37.431277,258.9,7.8,4120330569999999927,412601888.0,122.663385,37.468657,206.1,8.7,4126018889999999920,826631318.0,122.657127,37.470945,202.5,8.9,8266313189999999918,,,,,,
91,2019-03-17 19:47:00,412033056.0,122.658415,37.431017,256.4,7.6,4120330569999999927,412601888.0,122.662093,37.466522,204.6,8.5,4126018889999999920,826631318.0,122.656492,37.469722,201.4,8.9,8266313189999999918,,,,,,
92,2019-03-17 19:48:00,412033056.0,122.655825,37.430537,256.5,7.6,4120330569999999927,412601888.0,122.660808,37.464373,205.7,8.5,4126018889999999920,826631318.0,122.654338,37.46508,202.6,8.9,8266313189999999918,,,,,,
93,2019-03-17 19:49:00,412033056.0,122.652065,37.429647,249.7,7.4,4120330569999999927,412601888.0,122.659618,37.462167,202.7,8.6,4126018889999999920,826631318.0,122.653798,37.463918,199.6,8.9,8266313189999999918,,,,,,
94,2019-03-17 19:50:00,412033056.0,122.649672,37.428835,247.5,7.4,4120330569999999927,412601888.0,122.658355,37.459987,205.8,8.6,4126018889999999920,826631318.0,122.652632,37.46161,203.7,8.9,8266313189999999918,,,,,,
95,2019-03-17 19:51:00,412033056.0,122.647368,37.427825,224.7,7.6,4120330569999999927,412601888.0,122.657087,37.457817,203.6,8.5,4126018889999999920,826631318.0,122.65147,37.45924,201.6,9.0,8266313189999999918,,,,,,
96,2019-03-17 19:52:00,412033056.0,122.64673,37.426842,199.0,8.2,4120330569999999927,412601888.0,122.656273,37.455472,188.0,8.9,4126018889999999920,826631318.0,122.650312,37.456888,196.3,9.1,8266313189999999918,,,,,,
97,2019-03-17 19:53:00,412033056.0,122.645437,37.423378,205.8,8.6,4120330569999999927,412601888.0,122.655407,37.45312,201.9,8.7,4126018889999999920,826631318.0,122.649438,37.454408,196.7,9.0,8266313189999999918,,,,,,
98,2019-03-17 19:54:00,412033056.0,122.644653,37.422402,214.4,8.6,4120330569999999927,412601888.0,122.654192,37.450925,203.1,8.5,4126018889999999920,826631318.0,122.648502,37.451995,196.3,9.0,8266313189999999918,,,,,,
99,2019-03-17 19:55:00,412033056.0,122.641368,37.421525,292.6,6.2,4120330569999999927,412601888.0,122.653148,37.448592,196.4,8.5,4126018889999999920,826631318.0,122.64764,37.449588,196.9,8.9,8266313189999999918,,,,,,
100,2019-03-17 19:56:00,412033056.0,122.640495,37.421847,291.3,5.4,4120330569999999927,412601888.0,122.652333,37.446292,192.6,8.6,4126018889999999920,826631318.0,122.646768,37.447195,192.4,8.9,8266313189999999918,,,,,,
101,2019-03-26 18:49:00,412033056.0,122.785668,37.486848,241.2,8.3,4120330569999999935,412123456.0,122.788488,37.434497,270.2,8.1,4121234569999999919,,,,,,,,,,,,
102,2019-03-26 18:51:00,412033056.0,122.78184,37.485128,236.0,8.2,4120330569999999935,412123456.0,122.781425,37.434388,269.0,8.2,4121234569999999919,,,,,,,,,,,,
103,2019-03-26 18:53:00,412033056.0,122.775593,37.482265,238.3,8.1,4120330569999999935,412123456.0,122.769447,37.43416,270.9,8.4,4121234569999999919,,,,,,,,,,,,
104,2019-03-26 18:56:00,412033056.0,122.769195,37.479403,243.1,8.3,4120330569999999935,412123456.0,122.760743,37.434,269.6,8.3,4121234569999999919,,,,,,,,,,,,
105,2019-03-26 18:57:00,412033056.0,122.766717,37.47829,239.7,8.3,4120330569999999935,412123456.0,122.75788,37.433912,266.6,8.2,4121234569999999919,,,,,,,,,,,,
106,2019-03-26 18:58:00,412033056.0,122.76415,37.477135,241.8,8.3,4120330569999999935,412123456.0,122.755018,37.433897,270.0,8.2,4121234569999999919,,,,,,,,,,,,
107,2019-03-26 18:59:00,412033056.0,122.760213,37.475532,253.0,8.4,4120330569999999935,412123456.0,122.752165,37.433818,267.1,8.2,4121234569999999919,,,,,,,,,,,,
108,2019-03-26 19:00:00,412033056.0,122.758803,37.475167,250.8,8.4,4120330569999999935,412123456.0,122.75788,37.433912,266.6,8.2,4121234569999999919,,,,,,,,,,,,
109,2019-03-26 19:01:00,412033056.0,122.756258,37.474052,244.1,8.4,4120330569999999935,412123456.0,122.755018,37.433897,270.0,8.2,4121234569999999919,,,,,,,,,,,,
110,2019-03-26 19:02:00,412033056.0,122.753695,37.47297,244.4,8.4,4120330569999999935,412123456.0,122.752165,37.433818,267.1,8.2,4121234569999999919,,,,,,,,,,,,
111,2019-03-26 19:03:00,412033056.0,122.749965,37.471192,238.8,8.1,4120330569999999935,412123456.0,122.749285,37.433767,269.9,8.3,4121234569999999919,,,,,,,,,,,,
112,2019-03-26 19:04:00,412033056.0,122.747607,37.469977,235.8,7.9,4120330569999999935,412123456.0,122.737232,37.433452,269.8,8.1,4121234569999999919,,,,,,,,,,,,
113,2019-03-26 19:05:00,412033056.0,122.746442,37.469365,235.4,7.9,4120330569999999935,412123456.0,122.734392,37.433378,266.6,8.1,4121234569999999919,,,,,,,,,,,,
114,2019-03-26 19:06:00,412033056.0,122.742965,37.467512,235.4,8.0,4120330569999999935,412123456.0,122.730127,37.433312,265.7,8.0,4121234569999999919,,,,,,,,,,,,
115,2019-03-26 19:07:00,412033056.0,122.741842,37.466898,236.4,8.0,4120330569999999935,412123456.0,122.728665,37.43327,268.6,8.1,4121234569999999919,,,,,,,,,,,,
116,2019-03-26 19:08:00,412033056.0,122.739395,37.465742,237.2,8.0,4120330569999999935,412123456.0,122.725832,37.433302,270.8,8.0,4121234569999999919,,,,,,,,,,,,
117,2019-03-26 19:09:00,412033056.0,122.737038,37.464562,237.9,8.1,4120330569999999935,412123456.0,122.723168,37.433235,266.7,7.9,4121234569999999919,,,,,,,,,,,,
118,2019-03-26 19:10:00,412033056.0,122.734667,37.463358,240.0,8.1,4120330569999999935,412123456.0,122.720373,37.433202,270.8,8.1,4121234569999999919,,,,,,,,,,,,
119,2019-03-26 19:11:00,412033056.0,122.731133,37.461603,238.7,8.0,4120330569999999935,412123456.0,122.725832,37.433302,270.8,8.0,4121234569999999919,,,,,,,,,,,,
120,2019-03-26 19:12:00,412033056.0,122.729978,37.460968,234.7,7.9,4120330569999999935,412123456.0,122.723168,37.433235,266.7,7.9,4121234569999999919,,,,,,,,,,,,
121,2019-03-26 19:13:00,412033056.0,122.727595,37.459745,238.5,7.9,4120330569999999935,412123456.0,122.720373,37.433202,270.8,8.1,4121234569999999919,,,,,,,,,,,,
122,2019-03-26 19:15:00,412033056.0,122.722902,37.457278,237.1,8.1,4120330569999999935,412123456.0,122.704542,37.433467,274.7,9.5,4121234569999999919,,,,,,,,,,,,
123,2019-03-26 19:16:00,412033056.0,122.720475,37.456072,240.1,8.3,4120330569999999935,412123456.0,122.701197,37.433768,275.2,9.6,4121234569999999919,,,,,,,,,,,,
124,2019-03-26 19:17:00,412033056.0,122.718062,37.454805,235.3,8.2,4120330569999999935,412123456.0,122.707802,37.43328,272.3,9.2,4121234569999999919,,,,,,,,,,,,
125,2019-03-26 19:18:00,412033056.0,122.715615,37.453578,235.4,8.1,4120330569999999935,412123456.0,122.69433,37.434192,275.2,10.1,4121234569999999919,,,,,,,,,,,,
126,2019-03-26 19:19:00,412033056.0,122.713192,37.452362,239.2,8.2,4120330569999999935,412123456.0,122.690802,37.43432,272.5,10.2,4121234569999999919,,,,,,,,,,,,
127,2019-03-26 19:20:00,412033056.0,122.710713,37.451205,240.1,8.2,4120330569999999935,412123456.0,122.687268,37.434442,268.6,10.0,4121234569999999919,,,,,,,,,,,,
128,2019-03-26 19:21:00,412033056.0,122.708315,37.449988,236.2,8.1,4120330569999999935,412123456.0,122.68485,37.434408,270.3,10.2,4121234569999999919,,,,,,,,,,,,
129,2019-03-26 19:22:00,412033056.0,122.705857,37.448803,240.4,8.4,4120330569999999935,412123456.0,122.681317,37.434232,262.9,10.2,4121234569999999919,,,,,,,,,,,,
130,2019-03-26 19:23:00,412033056.0,122.703337,37.447555,236.3,8.3,4120330569999999935,412123456.0,122.677713,37.433987,265.3,10.4,4121234569999999919,,,,,,,,,,,,
131,2019-03-26 19:24:00,412033056.0,122.700848,37.446365,241.8,8.3,4120330569999999935,412123456.0,122.674015,37.433753,263.8,10.4,4121234569999999919,,,,,,,,,,,,
132,2019-03-26 19:25:00,412033056.0,122.698283,37.445285,239.3,8.2,4120330569999999935,412123456.0,122.681317,37.434232,262.9,10.2,4121234569999999919,,,,,,,,,,,,
133,2019-03-26 19:26:00,412033056.0,122.695732,37.444195,242.3,8.4,4120330569999999935,412123456.0,122.666993,37.432857,262.0,10.2,4121234569999999919,,,,,,,,,,,,
134,2019-03-26 19:27:00,412033056.0,122.693092,37.443037,239.7,8.4,4120330569999999935,412123456.0,122.674015,37.433753,263.8,10.4,4121234569999999919,,,,,,,,,,,,
135,2019-03-26 19:28:00,412033056.0,122.690532,37.441733,236.9,8.6,4120330569999999935,412123456.0,122.660027,37.431713,254.3,9.9,4121234569999999919,,,,,,,,,,,,
136,2019-03-26 19:29:00,412033056.0,122.68779,37.440518,239.9,9.1,4120330569999999935,412123456.0,122.657028,37.430878,252.1,9.7,4121234569999999919,,,,,,,,,,,,
137,2019-03-26 19:30:00,412033056.0,122.683543,37.43854,237.4,9.3,4120330569999999935,412123456.0,122.653815,37.429888,248.6,9.8,4121234569999999919,,,,,,,,,,,,
