,UnixTime_FEN,MMSI,Lon_d,Lat_d,Course,Speed,MMSI_,df0_MMSI,df0_Lon_d,df0_Lat_d,df0_Course,df0_Speed,df0_MMSI_,df1_MMSI,df1_Lon_d,df1_Lat_d,df1_Course,df1_Speed,df1_MMSI_
32,2019-02-23 08:27:00,123456755.0,118.438427,38.910333,129.0,9.7,123456755999999991,413708160.0,118.645142,39.083462,130.9,8.6,413708160999999991,,,,,,
33,2019-02-23 08:32:00,123456755.0,118.450613,38.903615,129.0,9.7,123456755999999991,413708160.0,118.654012,39.073602,153.8,8.7,413708160999999991,,,,,,
34,2019-02-23 08:38:00,123456755.0,118.46256,38.896858,129.0,9.9,123456755999999991,413708160.0,118.660362,39.060282,169.7,8.8,413708160999999991,,,,,,
35,2019-02-23 08:40:00,123456755.0,118.474407,38.89055,119.0,9.8,123456755999999991,413708160.0,118.66107,39.055462,178.3,8.8,413708160999999991,,,,,,
36,2019-02-23 08:44:00,123456755.0,118.48692,38.88503,129.0,9.5,123456755999999991,413708160.0,118.660887,39.045628,181.6,8.9,413708160999999991,,,,,,
37,2019-02-23 08:48:00,123456755.0,118.4986,38.878723,139.0,9.3,123456755999999991,413708160.0,118.660668,39.03568,180.2,8.9,413708160999999991,,,,,,
38,2019-02-23 08:53:00,123456755.0,118.510547,38.872773,119.0,9.6,123456755999999991,413708160.0,118.660237,39.023242,182.3,8.8,413708160999999991,,,,,,
39,2019-02-23 09:01:00,123456755.0,118.53694,38.864265,109.0,9.5,123456755999999991,413708160.0,118.661168,39.005617,168.0,7.3,413708160999999991,,,,,,
40,2019-02-23 09:05:00,123456755.0,118.55052,38.861048,109.0,9.6,123456755999999991,413708160.0,118.664327,38.997992,152.2,7.5,413708160999999991,,,,,,
41,2019-02-23 09:14:00,123456755.0,118.579907,38.860118,89.0,10.1,123456755999999991,413708160.0,118.67567,38.98007,153.7,8.2,413708160999999991,,,,,,
42,2019-02-23 09:18:00,123456755.0,118.594767,38.860305,99.0,9.8,123456755999999991,413708160.0,118.680758,38.972223,150.2,7.5,413708160999999991,,,,,,
43,2019-02-23 09:24:00,123456755.0,118.609773,38.860028,99.0,9.9,123456755999999991,413708160.0,118.688002,38.962358,152.5,6.6,413708160999999991,,,,,,
44,2019-02-23 09:28:00,123456755.0,118.624893,38.859272,99.0,10.0,123456755999999991,413708160.0,118.692063,38.955297,155.2,7.4,413708160999999991,,,,,,
45,2019-02-23 09:31:00,123456755.0,118.639853,38.85825,89.0,9.9,123456755999999991,413708160.0,118.696298,38.94971,146.7,8.2,413708160999999991,,,,,,
46,2019-02-23 09:37:00,123456755.0,118.654867,38.85778,109.0,10.1,123456755999999991,413708160.0,118.707332,38.938412,142.0,8.9,413708160999999991,,,,,,
47,2019-02-23 09:41:00,123456755.0,118.66974,38.85715,89.0,9.9,123456755999999991,413708160.0,118.716818,38.930433,136.9,9.8,413708160999999991,,,,,,
48,2019-02-23 09:58:00,123456755.0,118.728627,38.856525,89.0,10.0,123456755999999991,413708160.0,118.756805,38.89452,137.7,10.3,413708160999999991,,,,,,
49,2019-02-23 10:04:00,123456755.0,118.757907,38.857513,89.0,10.1,123456755999999991,413708160.0,118.771477,38.881678,138.6,10.3,413708160999999991,,,,,,
50,2019-02-23 10:15:00,123456755.0,118.78698,38.860793,89.0,10.2,123456755999999991,413708160.0,118.79813,38.857967,140.0,10.3,413708160999999991,,,,,,
51,2019-02-23 10:21:00,123456755.0,118.815727,38.858833,109.0,9.1,123456755999999991,413708160.0,118.812507,38.844765,139.3,10.2,413708160999999991,,,,,,
52,2019-02-23 10:27:00,123456755.0,118.82924,38.854823,119.0,9.3,123456755999999991,413708160.0,118.82681,38.831883,134.4,10.3,413708160999999991,,,,,,
53,2019-02-23 10:30:00,123456755.0,118.84302,38.851415,109.0,9.8,123456755999999991,413708160.0,118.834518,38.82569,135.9,10.4,413708160999999991,,,,,,
54,2019-06-01 03:28:00,229159000.0,118.764237,38.778963,99.4,14.7,229159000999999991,413508250.0,118.786733,38.783817,97.3,10.6,413508250999999991,,,,,,
55,2019-06-01 03:29:00,229159000.0,118.769813,38.778233,99.8,14.7,229159000999999991,413508250.0,118.792867,38.783183,98.4,10.7,413508250999999991,,,,,,
56,2019-06-01 03:30:00,229159000.0,118.774522,38.777602,100.1,14.7,229159000999999991,413508250.0,118.79475,38.782933,97.7,10.6,413508250999999991,,,,,,
57,2019-06-01 03:31:00,229159000.0,118.780133,38.77683,99.9,14.6,229159000999999991,413508250.0,118.798517,38.782533,97.7,10.6,413508250999999991,,,,,,
58,2019-06-01 03:32:00,229159000.0,118.784848,38.776195,99.7,14.7,229159000999999991,413508250.0,118.802233,38.782167,97.0,10.6,413508250999999991,,,,,,
59,2019-06-01 03:33:00,229159000.0,118.789997,38.775492,99.9,14.6,229159000999999991,413508250.0,118.807817,38.781583,99.0,10.6,413508250999999991,,,,,,
60,2019-06-01 03:34:00,229159000.0,118.795118,38.774863,98.9,14.6,229159000999999991,413508250.0,118.81035,38.781283,99.0,10.6,413508250999999991,,,,,,
61,2019-06-01 03:35:00,229159000.0,118.779182,38.776965,99.6,14.6,229159000999999991,413508250.0,118.812817,38.781,97.6,10.6,413508250999999991,,,,,,
62,2019-06-01 03:36:00,229159000.0,118.805343,38.773525,99.3,14.7,229159000999999991,413508250.0,118.816583,38.780567,99.5,10.6,413508250999999991,,,,,,
63,2019-06-01 03:37:00,229159000.0,118.810477,38.772868,98.8,14.6,229159000999999991,413508250.0,118.807817,38.781617,99.2,10.6,413508250999999991,,,,,,
64,2019-06-01 03:39:00,229159000.0,118.821293,38.771472,99.0,14.7,229159000999999991,413508250.0,118.828333,38.779167,97.9,10.7,413508250999999991,,,,,,
65,2019-06-01 03:41:00,229159000.0,118.83224,38.770072,99.4,14.7,229159000999999991,413508250.0,118.837567,38.778,98.8,10.8,413508250999999991,,,,,,
66,2019-06-01 03:42:00,229159000.0,118.83678,38.769458,99.6,14.6,229159000999999991,413508250.0,118.841317,38.7776,98.5,10.8,413508250999999991,,,,,,
67,2019-06-01 03:43:00,229159000.0,118.841495,38.76886,99.6,14.6,229159000999999991,413508250.0,118.843317,38.777383,98.3,10.7,413508250999999991,,,,,,
68,2019-06-01 03:44:00,229159000.0,118.846637,38.768193,99.2,14.6,229159000999999991,413508250.0,118.848817,38.776733,99.0,10.8,413508250999999991,,,,,,
69,2019-06-01 03:45:00,229159000.0,118.852725,38.767385,99.2,14.6,229159000999999991,413508250.0,118.8501,38.776567,98.7,10.7,413508250999999991,,,,,,
70,2019-06-01 03:46:00,229159000.0,118.857335,38.766752,99.8,14.6,229159000999999991,413508250.0,118.85705,38.77575,98.5,10.6,413508250999999991,,,,,,
71,2019-06-01 03:47:00,229159000.0,118.862453,38.766095,99.9,14.6,229159000999999991,413508250.0,118.8583,38.7756,98.4,10.7,413508250999999991,,,,,,
72,2019-06-01 03:48:00,229159000.0,118.867573,38.76541,99.5,14.7,229159000999999991,413508250.0,118.862633,38.775083,98.3,10.6,413508250999999991,,,,,,
73,2019-06-01 03:50:00,229159000.0,118.87793,38.764073,99.0,14.7,229159000999999991,413508250.0,118.870083,38.774217,99.2,10.7,413508250999999991,,,,,,
74,2019-06-01 03:51:00,229159000.0,118.883078,38.763425,99.5,14.7,229159000999999991,413508250.0,118.874483,38.7737,98.6,10.7,413508250999999991,,,,,,
75,2019-06-01 03:52:00,229159000.0,118.888255,38.76272,99.9,14.7,229159000999999991,413508250.0,118.878133,38.77325,98.4,10.7,413508250999999991,,,,,,
76,2019-06-01 03:53:00,229159000.0,118.893482,38.762007,99.5,14.7,229159000999999991,413508250.0,118.881917,38.772817,98.8,10.7,413508250999999991,,,,,,
77,2019-06-01 03:54:00,229159000.0,118.899167,38.76135,98.2,14.6,229159000999999991,413508250.0,118.885717,38.772367,98.6,10.7,413508250999999991,,,,,,
78,2019-06-01 03:55:00,229159000.0,118.906938,38.76052,97.3,14.7,229159000999999991,413508250.0,118.88935,38.77195,97.6,10.7,413508250999999991,,,,,,
79,2019-06-01 03:56:00,229159000.0,118.909017,38.760312,97.5,14.7,229159000999999991,413508250.0,118.892033,38.771633,98.8,10.7,413508250999999991,,,,,,
80,2019-06-01 03:57:00,229159000.0,118.914217,38.759778,97.4,14.8,229159000999999991,413508250.0,118.898083,38.770667,110.8,10.4,413508250999999991,,,,,,
81,2019-04-07 04:28:00,229283000.0,118.354357,38.85422,274.7,10.3,229283000999999990,412703790.0,118.341067,38.803125,302.5,8.8,4127037909999999942,,,,,,
82,2019-04-07 04:29:00,229283000.0,118.33677,38.855377,274.6,10.3,229283000999999990,412703790.0,118.338415,38.804465,303.2,8.8,4127037909999999942,,,,,,
83,2019-04-07 04:30:00,229283000.0,118.34642,38.854712,274.3,10.3,229283000999999990,412703790.0,118.335797,38.805815,303.3,8.9,4127037909999999942,,,,,,
84,2019-04-07 04:31:00,229283000.0,118.342767,38.854942,275.0,10.3,229283000999999990,412703790.0,118.332732,38.807382,302.8,8.8,4127037909999999942,,,,,,
85,2019-04-07 04:32:00,229283000.0,118.339137,38.8552,274.4,10.3,229283000999999990,412703790.0,118.33973,38.803787,302.3,8.9,4127037909999999942,,,,,,
86,2019-04-07 04:33:00,229283000.0,118.335487,38.85546,274.8,10.3,229283000999999990,412703790.0,118.337112,38.805142,302.9,8.9,4127037909999999942,,,,,,
87,2019-04-07 04:34:00,229283000.0,118.331855,38.855677,274.5,10.1,229283000999999990,412703790.0,118.334442,38.806507,303.1,8.7,4127037909999999942,,,,,,
88,2019-04-07 04:35:00,229283000.0,118.328252,38.855882,274.4,10.1,229283000999999990,412703790.0,118.331787,38.807857,302.2,8.9,4127037909999999942,,,,,,
89,2019-04-07 04:36:00,229283000.0,118.324637,38.856117,274.5,10.1,229283000999999990,412703790.0,118.320028,38.813883,303.6,8.7,4127037909999999942,,,,,,
90,2019-04-07 04:37:00,229283000.0,118.308555,38.85631,261.8,9.8,229283000999999990,412703790.0,118.326512,38.810532,303.1,8.7,4127037909999999942,,,,,,
91,2019-04-07 04:38:00,229283000.0,118.318695,38.856447,271.3,10.1,229283000999999990,412703790.0,118.314852,38.816467,303.2,8.7,4127037909999999942,,,,,,
92,2019-04-07 04:39:00,229283000.0,118.313822,38.856455,270.3,10.1,229283000999999990,412703790.0,118.321282,38.813227,303.3,8.7,4127037909999999942,,,,,,
93,2019-04-07 04:40:00,229283000.0,118.310272,38.856477,269.5,9.9,229283000999999990,412703790.0,118.318702,38.814572,303.8,8.7,4127037909999999942,,,,,,
94,2019-04-07 04:41:00,229283000.0,118.306827,38.856065,258.0,9.6,229283000999999990,412703790.0,118.316165,38.815805,302.3,8.7,4127037909999999942,,,,,,
95,2019-04-07 04:42:00,229283000.0,118.303507,38.855387,255.0,9.6,229283000999999990,412703790.0,118.31359,38.817122,303.7,8.7,4127037909999999942,,,,,,
96,2019-04-07 04:43:00,229283000.0,118.300245,38.854662,254.0,9.8,229283000999999990,412703790.0,118.310987,38.818447,302.6,8.7,4127037909999999942,,,,,,
97,2019-04-07 04:44:00,229283000.0,118.296882,38.853945,254.4,9.8,229283000999999990,412703790.0,118.3084,38.819785,303.5,8.5,4127037909999999942,,,,,,
98,2019-04-07 04:45:00,229283000.0,118.293512,38.853192,254.2,9.8,229283000999999990,412703790.0,118.306665,38.820667,303.1,8.7,4127037909999999942,,,,,,
99,2019-04-07 04:46:00,229283000.0,118.278182,38.84982,254.1,10.0,229283000999999990,412703790.0,118.29381,38.827215,303.2,8.6,4127037909999999942,,,,,,
100,2019-04-07 04:47:00,229283000.0,118.274178,38.84894,254.3,10.0,229283000999999990,412703790.0,118.291293,38.828515,302.8,8.6,4127037909999999942,,,,,,
101,2019-04-07 04:48:00,229283000.0,118.271215,38.848315,253.9,10.0,229283000999999990,412703790.0,118.289138,38.82958,302.4,8.6,4127037909999999942,,,,,,
102,2019-04-07 04:49:00,229283000.0,118.27985,38.850195,254.6,9.9,229283000999999990,412703790.0,118.286608,38.830905,303.3,8.5,4127037909999999942,,,,,,
103,2019-04-07 04:50:00,229283000.0,118.276467,38.849432,254.2,9.9,229283000999999990,412703790.0,118.292972,38.827647,303.4,8.5,4127037909999999942,,,,,,
104,2019-04-07 04:51:00,229283000.0,118.272965,38.848677,254.1,9.9,229283000999999990,412703790.0,118.290817,38.828745,302.7,8.5,4127037909999999942,,,,,,
105,2019-04-07 04:52:00,229283000.0,118.257447,38.845265,254.6,10.1,229283000999999990,412703790.0,118.287865,38.83023,303.4,8.5,4127037909999999942,,,,,,
106,2019-04-07 04:53:00,229283000.0,118.253987,38.844475,254.3,10.1,229283000999999990,412703790.0,118.286607,38.830905,303.3,8.5,4127037909999999942,,,,,,
107,2019-04-07 04:54:00,229283000.0,118.262662,38.846432,254.2,10.1,229283000999999990,412703790.0,118.28275,38.832857,303.0,8.5,4127037909999999942,,,,,,
108,2019-04-07 04:55:00,229283000.0,118.259242,38.845637,254.3,10.1,229283000999999990,412703790.0,118.28018,38.83418,303.1,8.5,4127037909999999942,,,,,,
109,2019-04-07 04:56:00,229283000.0,118.255777,38.844877,254.4,9.9,229283000999999990,412703790.0,118.277627,38.835452,303.0,8.5,4127037909999999942,,,,,,
110,2019-04-07 04:57:00,229283000.0,118.252305,38.84412,254.5,10.1,229283000999999990,412703790.0,118.27512,38.836757,302.6,8.5,4127037909999999942,,,,,,
111,2019-02-04 00:42:00,235067931.0,118.758117,38.781133,103.0,15.5,235067931999999991,354589000.0,118.842972,38.779868,96.2,10.6,354589000999999992,,,,,,
112,2019-02-04 00:43:00,235067931.0,118.763683,38.780117,103.0,15.5,235067931999999991,354589000.0,118.837417,38.780392,97.8,10.5,354589000999999992,,,,,,
113,2019-02-04 00:44:00,235067931.0,118.7823,38.7767,103.0,15.4,235067931999999991,354589000.0,118.841042,38.780045,96.7,10.5,354589000999999992,,,,,,
114,2019-02-04 00:45:00,235067931.0,118.77425,38.778167,103.0,15.5,235067931999999991,354589000.0,118.85397,38.778447,98.3,10.6,354589000999999992,,,,,,
115,2019-02-04 00:46:00,235067931.0,118.7798,38.777167,103.0,15.5,235067931999999991,354589000.0,118.857615,38.778,98.9,10.6,354589000999999992,,,,,,
116,2019-02-04 00:47:00,235067931.0,118.785067,38.776283,101.0,15.4,235067931999999991,354589000.0,118.861398,38.7775,99.9,10.6,354589000999999992,,,,,,
117,2019-02-04 00:48:00,235067931.0,118.790483,38.775567,99.0,15.4,235067931999999991,354589000.0,118.855827,38.778217,98.7,10.7,354589000999999992,,,,,,
118,2019-02-04 00:49:00,235067931.0,118.809333,38.77305,99.0,15.4,235067931999999991,354589000.0,118.868855,38.776432,100.5,10.6,354589000999999992,,,,,,
119,2019-02-04 00:50:00,235067931.0,118.8012,38.774133,99.0,15.4,235067931999999991,354589000.0,118.863258,38.777242,100.1,10.7,354589000999999992,,,,,,
120,2019-02-04 00:51:00,235067931.0,118.806717,38.7734,99.0,15.4,235067931999999991,354589000.0,118.866998,38.77671,100.4,10.6,354589000999999992,,,,,,
121,2019-02-04 00:52:00,235067931.0,118.81205,38.7727,99.0,15.5,235067931999999991,354589000.0,118.870708,38.776168,99.8,10.6,354589000999999992,,,,,,
122,2019-02-04 00:53:00,235067931.0,118.817567,38.771967,99.0,15.4,235067931999999991,354589000.0,118.87444,38.775647,99.7,10.7,354589000999999992,,,,,,
123,2019-02-04 00:54:00,235067931.0,118.822933,38.77125,99.0,15.5,235067931999999991,354589000.0,118.878245,38.775142,99.5,10.7,354589000999999992,,,,,,
124,2019-02-04 00:55:00,235067931.0,118.828367,38.770517,99.0,15.5,235067931999999991,354589000.0,118.88254,38.77457,99.8,10.6,354589000999999992,,,,,,
125,2019-02-04 00:56:00,235067931.0,118.833983,38.769783,99.0,15.5,235067931999999991,354589000.0,118.885653,38.774168,99.2,10.7,354589000999999992,,,,,,
126,2019-02-04 00:57:00,235067931.0,118.83925,38.769083,99.0,15.5,235067931999999991,354589000.0,118.898823,38.772468,98.6,10.6,354589000999999992,,,,,,
127,2019-02-04 00:58:00,235067931.0,118.844883,38.768333,99.0,15.6,235067931999999991,354589000.0,118.902477,38.771937,101.6,10.7,354589000999999992,,,,,,
128,2019-02-04 00:59:00,235067931.0,118.850333,38.767617,99.0,15.5,235067931999999991,354589000.0,118.896957,38.772687,98.9,10.7,354589000999999992,,,,,,
129,2019-02-04 01:00:00,235067931.0,118.855717,38.7669,99.0,15.6,235067931999999991,354589000.0,118.909975,38.77068,101.5,10.7,354589000999999992,,,,,,
130,2019-02-04 01:01:00,235067931.0,118.861183,38.7662,99.0,15.6,235067931999999991,354589000.0,118.913625,38.770062,102.1,10.7,354589000999999992,,,,,,
131,2019-02-04 01:02:00,235067931.0,118.86665,38.765483,99.0,15.6,235067931999999991,354589000.0,118.908003,38.770992,101.9,10.7,354589000999999992,,,,,,
132,2019-02-04 01:03:00,235067931.0,118.872133,38.76475,99.0,15.6,235067931999999991,354589000.0,118.912387,38.770272,102.4,10.7,354589000999999992,,,,,,
133,2019-02-04 01:04:00,235067931.0,118.87755,38.76405,99.0,15.7,235067931999999991,354589000.0,118.915472,38.769767,101.6,10.7,354589000999999992,,,,,,
134,2019-02-04 01:05:00,235067931.0,118.883017,38.763233,100.0,15.7,235067931999999991,354589000.0,118.919152,38.769228,100.0,10.7,354589000999999992,,,,,,
135,2019-06-23 21:03:00,235067931.0,118.777783,38.779983,100.0,13.9,2350679319999999911,413202310.0,118.802842,38.786465,97.3,9.8,4132023109999999912,413452750.0,118.757153,38.792497,91.9,10.6,413452750999999991
136,2019-06-23 21:04:00,235067931.0,118.7821,38.779317,101.0,14.0,2350679319999999911,413202310.0,118.806367,38.786167,94.7,9.8,4132023109999999912,413452750.0,118.760982,38.792408,92.0,10.6,413452750999999991
137,2019-06-23 21:05:00,235067931.0,118.7871,38.778533,101.0,14.0,2350679319999999911,413202310.0,118.80986,38.786042,91.0,9.8,4132023109999999912,413452750.0,118.764678,38.792347,92.1,10.6,413452750999999991
138,2019-06-23 21:06:00,235067931.0,118.791933,38.777783,101.0,14.1,2350679319999999911,413202310.0,118.813355,38.78592,94.0,9.8,4132023109999999912,413452750.0,118.768473,38.792205,92.9,10.6,413452750999999991
139,2019-06-23 21:07:00,235067931.0,118.796817,38.777017,100.0,14.1,2350679319999999911,413202310.0,118.816833,38.785678,95.4,9.8,4132023109999999912,413452750.0,118.772312,38.791893,96.6,10.6,413452750999999991
